"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"положительный";"32";"1588";"6166";"1588";"6166";"32";"9.202918965128799";"370.941873221783";"13.713590050479416";"5.650440109125386";"8.802716584176258"
"имидж";"или";"32";"1588";"257310";"1588";"257310";"32";"5.694693642640225";"134.87827093941934";"9.982358796272935";"5.389189238491532";"7.334631592631998"
"имидж";"себя";"31";"1588";"229018";"1588";"229018";"31";"5.778668479485827";"135.66519890180743";"10.003593681914332";"5.325717922900664";"7.299062827869548"
"имидж";"но";"31";"1588";"553645";"1588";"553645";"31";"4.899991260596384";"84.68531442258657";"9.120870597872546";"4.982623451483799";"6.741354740622155"
"имидж";"ваш";"31";"1588";"49864";"1588";"49864";"31";"7.278729771846486";"228.1309799851235";"11.528094985493086";"5.515063685675225";"7.973592541603037"
"имидж";"у";"28";"1588";"428626";"1588";"428626";"28";"5.05331365244564";"84.2525811061727";"9.071461458247741";"4.814841836736637";"6.608907031386897"
"имидж";"человек";"28";"1588";"282149";"1588";"282149";"28";"5.469548658984911";"105.97416818125525";"9.48961090187501";"4.9777340594714765";"6.87290036283046"
"имидж";"от";"28";"1588";"395635";"1588";"395635";"28";"5.133098575921082";"88.35591367803674";"9.151554133029515";"4.851530035704701";"6.663260444389833"
"имидж";"к";"26";"1588";"565155";"1588";"565155";"26";"4.703582501412763";"61.912538509521085";"8.572622255802333";"4.4468044444170785";"6.174202357180285"
"имидж";"российский";"26";"1588";"69698";"1588";"69698";"26";"6.776788484895085";"165.01097920166228";"10.665550662658447";"5.018584790567405";"7.316144499573787"
"имидж";"такой";"25";"1588";"287452";"1588";"287452";"25";"5.337702639606624";"88.39172185464449";"9.131004256371924";"4.661697459697775";"6.52426082758948"
"имидж";"о";"25";"1588";"366197";"1588";"366197";"25";"5.096769198141697";"77.19874617148707";"8.88888870618662";"4.569022392082664";"6.372874668412785"
"имидж";"всё";"23";"1588";"289357";"1588";"289357";"23";"5.247751871635291";"77.44445617673449";"8.874254099449592";"4.440789300694603";"6.2776343200668325"
"имидж";"глаз";"23";"1588";"74439";"1588";"74439";"23";"6.589797577153745";"137.40864507249057";"10.231935321285656";"4.7044945658191395";"6.938017304446658"
"имидж";"их";"23";"1588";"123753";"1588";"123753";"23";"6.089848094443228";"114.59584370802563";"9.723627675752445";"4.643986086099659";"6.719850566240884"
"имидж";"я";"23";"1588";"1105819";"1588";"1105819";"23";"3.9111095920255536";"25.266167216006508";"7.533573803444839";"3.438987086947458";"5.0899767218143985"
"имидж";"позитивный";"23";"1588";"2890";"1588";"2890";"23";"9.421709599330395";"286.19636504396135";"13.480658817207305";"4.792285481491143";"8.037609441285271"
"имидж";"улучшение";"23";"1588";"3351";"1588";"3351";"23";"9.32372323594847";"279.36829925395125";"13.332656510576472";"4.791719832605416";"7.992894007995164"
"имидж";"поддерживать";"22";"1588";"9666";"1588";"9666";"22";"8.455710733925038";"218.61410635191606";"12.139945458196252";"4.67828898317031";"7.536190887535159"
