"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"престиж";"так";"7";"978";"356476";"978";"356476";"7";"3.8522953681065957";"12.274470541629318";"5.581617174072342";"2.1574593647837625";"3.470174670364628"
"престиж";"связать";"7";"978";"34519";"978";"34519";"7";"6.161853864764926";"42.64377091231916";"7.9163741934005625";"2.5984680446071913";"4.535465287123736"
"престиж";"качество";"6";"978";"40207";"978";"40207";"6";"5.8590772584126505";"32.94186273906941";"7.301390941181172";"2.3900024328797094";"4.177360663484644"
"престиж";"вуз";"6";"978";"5091";"978";"5091";"6";"7.773957523952145";"57.493856580838205";"9.367957776080425";"2.441957474901502";"4.782902310925997"
"престиж";"премия";"6";"978";"7749";"978";"7749";"6";"7.410729702624689";"52.46950303938337";"8.94786824821881";"2.4380248942632194";"4.670666498450182"
"престиж";"профессиональный";"6";"978";"11957";"978";"11957";"6";"7.017214555167871";"47.29314479416091";"8.514115170063182";"2.4317990480157055";"4.550232649574714"
"престиж";"сила";"6";"978";"65027";"978";"65027";"6";"5.38742087407314";"27.351214429013577";"6.820629482737909";"2.3532805926080127";"4.00635183066804"
"престиж";"я";"6";"978";"1105819";"978";"1105819";"6";"2.5679258334135717";"0.8621037019498075";"3.987090535113819";"0.8134015603735447";"1.8008624774291266"
"престиж";"ссср";"6";"978";"18254";"978";"18254";"6";"6.620575812453066";"42.26066195723905";"8.091047816905938";"2.422482471537427";"4.427236329000949"
"престиж";"время";"6";"978";"222552";"978";"222552";"6";"4.167605737572117";"13.721894247620229";"5.59027126883459";"2.1202182280310997";"3.4427598004829845"
"престиж";"становиться";"6";"978";"31159";"978";"31159";"6";"6.107143356483465";"35.936190743626234";"7.556328922939238";"2.403389185932824";"4.261548922486234"
"престиж";"институт";"6";"978";"29738";"978";"29738";"6";"6.152367679337566";"36.486137526741814";"7.603006361725593";"2.4054915926623197";"4.2765602862685155"
"престиж";"резко";"6";"978";"9541";"978";"9541";"6";"7.2239682250487265";"49.98512553628052";"8.739833749230916";"2.435373583313708";"4.61354096496721"
"престиж";"один";"6";"978";"296434";"978";"296434";"6";"3.8820329878964586";"10.814625082176649";"5.303607454305813";"2.010907873359324";"3.2657412615010943"
"престиж";"зрение";"6";"978";"17309";"978";"17309";"6";"6.670960945913367";"42.89185328684329";"8.144205453556363";"2.423880623795959";"4.443037451461404"
"престиж";"скорее";"6";"978";"18438";"978";"18438";"6";"6.611053902381563";"42.1416135945766";"8.081018298624222";"2.422210238716718";"4.424242902710558"
"престиж";"комфорт";"6";"978";"1490";"978";"1490";"6";"8.673743264762722";"72.22941300623704";"10.596655931043257";"2.4472852487459167";"5.092449287531305"
"престиж";"символ";"6";"978";"6985";"978";"6985";"6";"7.502345557530555";"53.71009332726685";"9.051667058291699";"2.4391552522796407";"4.698768056322721"
"престиж";"космический";"6";"978";"8513";"978";"8513";"6";"7.326807389657508";"51.346222427210606";"8.853837644098705";"2.436894536246798";"4.644983162479748"
"престиж";"рабочий";"6";"978";"22530";"978";"22530";"6";"6.419810582055459";"39.76553075455268";"7.880584296556472";"2.4161560175083467";"4.363567481958621"
"престиж";"подорвать";"6";"978";"772";"978";"772";"6";"9.01753558287044";"80.13736270119362";"11.254202779957986";"2.448347548557161";"5.249209444028246"
"престиж";"думать";"6";"978";"67214";"978";"67214";"6";"5.354824114889656";"26.970007019867452";"6.787550491836563";"2.350044868809697";"3.9938763382367326"
"престиж";"былой";"6";"978";"2203";"978";"2203";"6";"8.419955758038856";"67.53418455244761";"10.205611983180418";"2.4462303465656707";"4.996526567379603"
"престиж";"союз";"6";"978";"18564";"978";"18564";"6";"6.604585375283712";"42.06078242902948";"8.074207829621695";"2.4220238184155805";"4.422208009375104"
"престиж";"город";"6";"978";"78785";"978";"78785";"6";"5.198091633021109";"25.147212174733063";"6.628709427586616";"2.332925271155233";"3.932465351247453"
"престиж";"научный";"6";"978";"24090";"978";"24090";"6";"6.355559238443434";"38.973277251661926";"7.813635234373844";"2.41384795663712";"4.342916928102714"
"престиж";"армия";"6";"978";"18293";"978";"18293";"6";"6.6185499955900795";"42.23532780143114";"8.088913577991464";"2.4224247700156463";"4.426599667221152"
"престиж";"положение";"6";"978";"25962";"978";"25962";"6";"6.283539199823645";"38.0886106853062";"7.738798120529822";"2.4110782835916478";"4.319588879686274"
"престиж";"марка";"6";"978";"5089";"978";"5089";"6";"7.774287121845703";"57.4985600552403";"9.36835070339393";"2.441960433953901";"4.7830055142234755"
"престиж";"укрепление";"6";"978";"3455";"978";"3455";"6";"8.088074815042948";"62.137244564828116";"9.755609593780992";"2.4443779797638907";"4.883277308346477"
"престиж";"точка";"6";"978";"29018";"978";"29018";"6";"6.176087331366721";"36.775092723059544";"7.627515723907131";"2.4065568515259628";"4.284396133119663"
"престиж";"огромный";"5";"978";"30730";"978";"30730";"5";"5.938260799037";"28.29151582149077";"7.023228004476367";"2.186262645050609";"3.918497292822851"
"престиж";"да";"5";"978";"138335";"978";"138335";"5";"4.458106613818874";"14.022690201545501";"5.5187891009359795";"2.0118629444910896";"3.3321235407221015"
"престиж";"личный";"5";"978";"19252";"978";"19252";"5";"6.387663162832254";"32.88546809109944";"7.490852429177898";"2.204865495875591";"4.0640278118868975"
"престиж";"важный";"5";"978";"34145";"978";"34145";"5";"5.835973627480893";"27.262295433907255";"6.917851218205708";"2.1807278188119517";"3.8840636706860683"
"престиж";"труд";"5";"978";"29848";"978";"29848";"5";"5.966471324287381";"28.576394285839662";"7.052349544699904";"2.1876921375081486";"3.9278963389961237"
"престиж";"под";"5";"978";"118011";"978";"118011";"5";"4.61579876214773";"15.46509712577001";"5.677689540158859";"2.044802859124905";"3.4073091736648142"
"престиж";"автомобиль";"5";"978";"17659";"978";"17659";"5";"6.46968096191338";"33.73779100026974";"7.577221812187774";"2.2074473342937995";"4.089782156871773"
"престиж";"высоко";"5";"978";"8670";"978";"8670";"5";"7.1280791740270795";"40.78820312907743";"8.28859858982631";"2.2220161638865648";"4.291549841556247"
